Dose_Gy,Pseudo Other_P,Pseudo Oral Cav_,Pseudo Midline_P,PTV2 edit_P,PTV2_P,PTV1 edit_P,PTV1_P,Lt Par edit_P,Body_P,Annulus High_P,Annulus Low_P,BS + 5mm_P,Optic Chiasm_P,R Optic Nerve_P,L Optic Nerve_P,R Lens_P,L Lens_P,L Orbit_P,R Orbit_P,R Parotid_P,L Parotid_P,Brain Stem_P,Spinal Cord_P,CTV54_P,GTV+ 10MM_P,GTV_P,CTV65_P,Pseudo Post_P,Rt Par edit_P,SC + 3mm_P,SC + 5mm_P,Pseudo PTV1_P,Pseudo PTV2_P,Artifact Dental_,ArtifactContrast,Dose 6175[cGy]_P,Dose 5130[cGy]_P,PseudoPostBrain_,Dummy_P
67.015,0.0,0.0,0.0,0.92097,0.92187,90.3188,84.2333,0.0,3.91807,5.37098,0.000127204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65161,19.9357,0.0,0.0,3.87285,93.9157,99.4981,92.6603,0.0,0.0,0.0,0.0,83.4132,0.0,36.6749,24.7709,87.131,43.2505,0.0,94.2703
67.08,0.0,0.0,0.0,0.880953,0.883338,89.5564,83.5071,0.0,3.87434,5.13705,9.69002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46134,19.4703,0.0,0.0,3.81504,93.5088,99.3233,92.122,0.0,0.0,0.0,0.0,82.6223,0.0,36.3298,24.4938,86.3183,42.7521,0.0,93.8834
67.145,0.0,0.0,0.0,0.840868,0.844174,88.7394,82.7311,0.0,3.82719,4.90751,6.5475e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26431,18.9926,0.0,0.0,3.75465,93.0658,99.154,91.5237,0.0,0.0,0.0,0.0,81.7858,0.0,35.9894,24.2104,85.4517,42.2332,0.0,93.4352
67.21,0.0,0.0,0.0,0.8006,0.804857,87.8634,81.9008,0.0,3.77721,4.68093,4.21948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06009,18.4689,0.0,0.0,3.69275,92.5807,98.9441,90.8587,0.0,0.0,0.0,0.0,80.8963,0.0,35.613,23.9102,84.5279,41.691,0.0,92.7699
67.275,0.0,0.0,0.0,0.76085,0.765347,86.9216,81.0096,0.0,3.72465,4.45639,2.22697e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8454,17.8998,0.0,0.0,3.6292,92.0558,98.7313,90.1257,0.0,0.0,0.0,0.0,79.9473,0.0,35.2153,23.6054,83.5405,41.1213,0.0,92.013
67.34,0.0,0.0,0.0,0.721779,0.727082,85.9172,80.0612,0.0,3.67124,4.24234,1.83641e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66099,17.2825,0.0,0.0,3.5652,91.479,98.4922,89.3249,0.0,0.0,0.0,0.0,78.9482,0.0,34.8348,23.3012,82.5003,40.5317,0.0,91.3076
67.405,0.0,0.0,0.0,0.68313,0.689141,84.8457,79.0514,0.0,3.61564,4.03292,1.44585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45591,16.6758,0.0,0.0,3.49947,90.823,98.1885,88.456,0.0,0.0,0.0,0.0,77.8921,0.0,34.411,22.9831,81.3979,39.9166,0.0,90.5585
67.47,0.0,0.0,0.0,0.645251,0.651562,83.7086,77.9815,0.0,3.55765,3.82724,1.05529e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24123,16.0368,0.0,0.0,3.43316,90.1161,97.8754,87.5136,0.0,0.0,0.0,0.0,76.7785,0.0,33.943,22.6594,80.2339,39.2754,0.0,89.6318
67.535,0.0,0.0,0.0,0.607673,0.614583,82.493,76.8391,0.0,3.49739,3.62942,6.64734e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03867,15.3817,0.0,0.0,3.3677,89.3296,97.5069,86.4878,0.0,0.0,0.0,0.0,75.5978,0.0,33.4825,22.3163,79.0002,38.6053,0.0,88.5704
67.6,0.0,0.0,0.0,0.570647,0.577604,81.2078,75.6323,0.0,3.43515,3.43903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84459,14.7431,0.0,0.0,3.29942,88.4334,96.9738,85.3655,0.0,0.0,0.0,0.0,74.359,0.0,32.9886,21.9643,77.7058,37.91,0.0,87.4117
67.665,0.0,0.0,0.0,0.534917,0.541437,79.8316,74.342,0.0,3.36924,3.25528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63287,14.1027,0.0,0.0,3.228,87.4211,96.453,84.1443,0.0,0.0,0.0,0.0,73.0424,0.0,32.4592,21.5789,76.3274,37.1798,0.0,86.0069
67.73,0.0,0.0,0.0,0.500167,0.506407,78.3883,72.9901,0.0,3.30166,3.07922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40048,13.4977,0.0,0.0,3.15446,86.369,95.8586,82.8532,0.0,0.0,0.0,0.0,71.6681,0.0,31.9022,21.1787,74.8888,36.4255,0.0,84.8758
67.795,0.0,0.0,0.0,0.467968,0.473831,76.8682,71.5673,0.0,3.2331,2.90926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1709,12.9256,0.0,0.0,3.07797,85.2186,95.2412,81.4768,0.0,0.0,0.0,0.0,70.2283,0.0,31.3116,20.765,73.3858,35.6419,0.0,83.5236
67.86,0.0,0.0,0.0,0.436049,0.441468,75.2778,70.0794,0.0,3.16236,2.74232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92443,12.3573,0.0,0.0,2.9974,83.9879,94.5873,80.0093,0.0,0.0,0.0,0.0,68.7259,0.0,30.6974,20.3227,71.8141,34.8297,0.0,82.1059
67.925,0.0,0.0,0.0,0.405334,0.410361,73.5941,68.5057,0.0,3.08804,2.58034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69631,11.7934,0.0,0.0,2.92016,82.655,93.8516,78.4305,0.0,0.0,0.0,0.0,67.1425,0.0,30.0504,19.8576,70.1585,33.9807,0.0,80.7887
67.99,0.0,0.0,0.0,0.376048,0.380783,71.8364,66.8632,0.0,3.01036,2.42393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45862,11.2426,0.0,0.0,2.8432,81.2178,93.0317,76.7478,0.0,0.0,0.0,0.0,65.4953,0.0,29.3365,19.3573,68.4353,33.1027,0.0,79.3021
68.055,0.0,0.0,0.0,0.347643,0.351967,70.0068,65.1549,0.0,2.93026,2.27548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19308,10.7099,0.0,0.0,2.76196,79.6698,92.1311,74.9731,0.0,0.0,0.0,0.0,63.7878,0.0,28.5795,18.8559,66.649,32.199,0.0,77.7821
68.12,0.0,0.0,0.0,0.319727,0.323909,68.1076,63.3822,0.0,2.84839,2.13301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92801,10.1738,0.0,0.0,2.67926,78.0372,91.1558,73.1143,0.0,0.0,0.0,0.0,62.0196,0.0,27.8217,18.323,64.799,31.2691,0.0,76.1304
68.185,0.0,0.0,0.0,0.293407,0.297086,66.1512,61.5566,0.0,2.76392,1.99606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64985,9.65951,0.0,0.0,2.59056,76.3181,90.041,71.1821,0.0,0.0,0.0,0.0,60.2008,0.0,27.0255,17.7696,62.8979,30.3177,0.0,74.224
68.25,0.0,0.0,0.0,0.268072,0.271294,64.1317,59.6728,0.0,2.67682,1.86126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34734,9.15005,0.0,0.0,2.49508,74.5092,88.7796,69.1693,0.0,0.0,0.0,0.0,58.3276,0.0,26.1729,17.164,60.9415,29.3406,0.0,72.4105
68.315,0.0,0.0,0.0,0.244259,0.246906,62.0579,57.739,0.0,2.58906,1.72964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02131,8.6832,0.0,0.0,2.39873,72.6712,87.4035,67.0795,0.0,0.0,0.0,0.0,56.4087,0.0,25.3386,16.4949,58.9325,28.3421,0.0,70.5241
68.38,0.0,0.0,0.0,0.221556,0.223472,59.9258,55.7513,0.0,2.49973,1.60327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74573,8.22764,0.0,0.0,2.30154,70.7888,85.7632,64.9061,0.0,0.0,0.0,0.0,54.439,0.0,24.5246,15.8078,56.8712,27.3217,0.0,68.3822
68.445,0.0,0.0,0.0,0.199767,0.201568,57.7271,53.702,0.0,2.40882,1.48297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51278,7.78384,0.0,0.0,2.19848,68.8234,84.1089,62.6433,0.0,0.0,0.0,0.0,52.4109,0.0,23.6745,15.085,54.7506,26.2766,0.0,66.0398
68.51,0.0,0.0,0.0,0.178493,0.180205,55.4935,51.6205,0.0,2.31579,1.36995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29877,7.32989,0.0,0.0,2.09498,66.8175,82.3304,60.3244,0.0,0.0,0.0,0.0,50.3551,0.0,22.8123,14.3281,52.6014,25.2212,0.0,63.5367
68.575,0.0,0.0,0.0,0.158481,0.160029,53.2132,49.4956,0.0,2.22091,1.26193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11436,6.86134,0.0,0.0,1.98684,64.7662,80.5031,57.9524,0.0,0.0,0.0,0.0,48.2606,0.0,21.9773,13.5448,50.4108,24.1487,0.0,60.8178
68.64,0.0,0.0,0.0,0.139431,0.140776,50.8962,47.3369,0.0,2.12449,1.1604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931449,6.38814,0.0,0.0,1.87525,62.6333,78.5347,55.5359,0.0,0.0,0.0,0.0,46.1358,0.0,21.1367,12.7248,48.1911,23.0644,0.0,57.7337
68.705,0.0,0.0,0.0,0.12143,0.122469,48.5538,45.1553,0.0,2.02547,1.06444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778357,5.9248,0.0,0.0,1.76665,60.4808,76.6237,53.0836,0.0,0.0,0.0,0.0,43.9918,0.0,20.2536,11.9115,45.9493,21.9729,0.0,54.7792
68.77,0.0,0.0,0.0,0.104174,0.105039,46.2135,42.9763,0.0,1.9262,0.976288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626902,5.50298,0.0,0.0,1.64979,58.3434,74.5819,50.6276,0.0,0.0,0.0,0.0,41.8512,0.0,19.3756,11.0514,43.7185,20.888,0.0,51.7856
68.835,0.0,0.0,0.0,0.0887845,0.0893669,43.8807,40.804,0.0,1.83039,0.893836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516767,5.11439,0.0,0.0,1.53579,56.1848,72.476,48.1702,0.0,0.0,0.0,0.0,39.7197,0.0,18.4931,10.2062,41.4956,19.81,0.0,48.5506
68.9,0.0,0.0,0.0,0.0748854,0.075207,41.5619,38.6454,0.0,1.73648,0.817383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42685,4.72974,0.0,0.0,1.43151,53.9976,70.1829,45.7155,0.0,0.0,0.0,0.0,37.6056,0.0,17.5726,9.43088,39.2882,18.7423,0.0,45.0832
68.965,0.0,0.0,0.0,0.061818,0.0618197,39.2495,36.4928,0.0,1.64317,0.745051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327368,4.35149,0.0,0.0,1.33385,51.7805,67.7042,43.2412,0.0,0.0,0.0,0.0,35.5001,0.0,16.6191,8.68534,37.0891,17.6803,0.0,41.8672
69.03,0.0,0.0,0.0,0.0503291,0.0498899,36.9453,34.3481,0.0,1.54984,0.677808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24208,4.00606,0.0,0.0,1.23986,49.5586,64.994,40.7597,0.0,0.0,0.0,0.0,33.4045,0.0,15.6561,7.95387,34.8997,16.6256,0.0,38.617
69.095,0.0,0.0,0.0,0.0400929,0.0394693,34.6556,32.2169,0.0,1.45813,0.617201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170452,3.67562,0.0,0.0,1.14791,47.2268,61.9286,38.2774,0.0,0.0,0.0,0.0,31.3235,0.0,14.6198,7.24194,32.7285,15.5816,0.0,35.4539
69.16,0.0,0.0,0.0,0.0320682,0.031204,32.3834,30.1024,0.0,1.36804,0.560543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11719,3.34428,0.0,0.0,1.06374,44.7847,58.5502,35.7896,0.0,0.0,0.0,0.0,29.2607,0.0,13.4902,6.53268,30.5744,14.548,0.0,32.3701
69.225,0.0,0.0,0.0,0.0257459,0.0246953,30.1393,28.0145,0.0,1.279,0.507339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0720778,3.0573,0.0,0.0,0.982207,42.2545,54.9812,33.3296,0.0,0.0,0.0,0.0,27.2263,0.0,12.3528,5.87915,28.4482,13.5294,0.0,29.3505
69.29,0.0,0.0,0.0,0.0211139,0.0199431,27.9278,25.957,0.0,1.18812,0.458393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447435,2.78844,0.0,0.0,0.903839,39.6491,51.3491,30.8875,0.0,0.0,0.0,0.0,25.2243,0.0,11.1448,5.28193,26.3549,12.5279,0.0,26.2998
69.355,0.0,0.0,0.0,0.0176175,0.0165075,25.7594,23.9403,0.0,1.09975,0.413208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221013,2.52801,0.0,0.0,0.827668,36.9056,47.3554,28.4695,0.0,0.0,0.0,0.0,23.2627,0.0,9.94546,4.73256,24.3043,11.5481,0.0,23.2276
69.42,0.0,0.0,0.0,0.0150924,0.0140235,23.6677,21.9955,0.0,1.01321,0.370762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128647,2.27544,0.0,0.0,0.758484,34.1661,43.3248,26.1343,0.0,0.0,0.0,0.0,21.3716,0.0,8.85712,4.23524,22.3261,10.6041,0.0,21.0766
69.485,0.0,0.0,0.0,0.0130361,0.0120255,21.6585,20.1277,0.0,0.928413,0.330647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00681331,2.02675,0.0,0.0,0.692238,31.4311,39.328,23.8972,0.0,0.0,0.0,0.0,19.5554,0.0,7.80335,3.76822,20.4263,9.69791,0.0,19.5981
69.55,0.0,0.0,0.0,0.011311,0.010388,19.7372,18.3418,0.0,0.847658,0.29291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000842125,1.78422,0.0,0.0,0.627374,28.7319,35.3829,21.7628,0.0,0.0,0.0,0.0,17.819,0.0,6.83499,3.34659,18.61,8.83187,0.0,18.2968
69.615,0.0,0.0,0.0,0.00965699,0.00887468,17.9105,16.6438,0.0,0.772804,0.25759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000212669,1.55479,0.0,0.0,0.565461,26.1192,31.7412,19.7391,0.0,0.0,0.0,0.0,16.1683,0.0,5.97767,2.95485,16.8814,8.00879,0.0,17.1457
69.68,0.0,0.0,0.0,0.00809522,0.00743188,16.1738,15.0297,0.0,0.702387,0.227201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32261,0.0,0.0,0.506527,23.6495,28.3489,17.8249,0.0,0.0,0.0,0.0,14.5997,0.0,5.2494,2.58542,15.241,7.22843,0.0,16.1603
